1000,0007,3.49,8,2018-1-1,8:00,8,0
1001,0007,5.55,8,2018-1-1,12:00,8,0
1002,0007,7.30,8,2018-1-1,17:00,8,0
1003,0007,21.87,7,2018-1-1,18:00,7,0
1004,0007,36.68,4,2018-1-1,21:00,4,0
1005,0007,3.97,8,2018-1-2,8:00,8,0
1006,0007,5.53,8,2018-1-2,12:00,8,0
1007,0007,6.84,8,2018-1-2,17:00,8,0
1008,0007,2.21,8,2018-1-3,8:00,8,0
1009,0007,5.40,8,2018-1-3,12:00,8,0
1010,0007,8.73,8,2018-1-3,17:00,8,0
1011,0007,4.18,8,2018-1-4,8:00,8,0
1012,0007,3.71,8,2018-1-4,12:00,8,0
1013,0007,8.45,8,2018-1-4,17:00,8,0
1014,0007,21.87,7,2018-1-4,18:00,7,0
1015,0007,2.77,8,2018-1-5,8:00,8,0
1016,0007,4.37,8,2018-1-5,12:00,8,0
1017,0007,9.20,8,2018-1-5,17:00,8,0
1018,0007,4.01,8,2018-1-6,8:00,8,0
1019,0007,5.58,8,2018-1-6,12:00,8,0
1020,0007,6.75,8,2018-1-6,17:00,8,0
1021,0007,36.68,4,2018-1-6,21:00,4,0
1022,0007,3.13,8,2018-1-7,8:00,8,0
1023,0007,5.57,8,2018-1-7,12:00,8,0
1024,0007,7.64,8,2018-1-7,17:00,8,0
1025,0007,21.87,7,2018-1-7,18:00,7,0
1026,0007,1.84,8,2018-1-8,8:00,8,0
1027,0007,5.12,8,2018-1-8,12:00,8,0
1028,0007,9.38,8,2018-1-8,17:00,8,0
1029,0007,4.74,8,2018-1-9,8:00,8,0
1030,0007,3.23,8,2018-1-9,12:00,8,0
1031,0007,8.37,8,2018-1-9,17:00,8,0
1032,0007,3.74,8,2018-1-10,8:00,8,0
1033,0007,3.97,8,2018-1-10,12:00,8,0
1034,0007,8.63,8,2018-1-10,17:00,8,0
1035,0007,21.87,7,2018-1-10,18:00,7,0
1036,0007,2.44,8,2018-1-11,8:00,8,0
1037,0007,7.12,8,2018-1-11,12:00,8,0
1038,0007,6.78,8,2018-1-11,17:00,8,0
1039,0007,36.68,4,2018-1-11,21:00,4,0
1040,0007,3.73,8,2018-1-12,8:00,8,0
1041,0007,3.82,8,2018-1-12,12:00,8,0
1042,0007,8.79,8,2018-1-12,17:00,8,0
1043,0007,3.09,8,2018-1-13,8:00,8,0
1044,0007,4.29,8,2018-1-13,12:00,8,0
1045,0007,8.96,8,2018-1-13,17:00,8,0
1046,0007,21.87,7,2018-1-13,18:00,7,0
1047,0007,3.08,8,2018-1-14,8:00,8,0
1048,0007,7.29,8,2018-1-14,12:00,8,0
1049,0007,5.97,8,2018-1-14,17:00,8,0
1050,0007,380.55,5,2018-1-15,0:00,5,1
1051,0007,3.47,8,2018-1-15,8:00,8,0
1052,0007,3.80,8,2018-1-15,12:00,8,0
1053,0007,9.07,8,2018-1-15,17:00,8,0
1054,0007,2.92,8,2018-1-16,8:00,8,0
1055,0007,5.19,8,2018-1-16,12:00,8,0
1056,0007,8.23,8,2018-1-16,17:00,8,0
1057,0007,21.87,7,2018-1-16,18:00,7,0
1058,0007,36.68,4,2018-1-16,21:00,4,0
1059,0007,2.59,8,2018-1-17,8:00,8,0
1060,0007,3.77,8,2018-1-17,12:00,8,0
1061,0007,9.98,8,2018-1-17,17:00,8,0
1062,0007,3.92,8,2018-1-18,8:00,8,0
1063,0007,5.68,8,2018-1-18,12:00,8,0
1064,0007,6.74,8,2018-1-18,17:00,8,0
1065,0007,3.00,8,2018-1-19,8:00,8,0
1066,0007,3.76,8,2018-1-19,12:00,8,0
1067,0007,9.58,8,2018-1-19,17:00,8,0
1068,0007,21.87,7,2018-1-19,18:00,7,0
1069,0007,3.52,8,2018-1-20,8:00,8,0
1070,0007,3.13,8,2018-1-20,12:00,8,0
1071,0007,9.69,8,2018-1-20,17:00,8,0
1072,0007,1.76,8,2018-1-21,8:00,8,0
1073,0007,6.63,8,2018-1-21,12:00,8,0
1074,0007,7.95,8,2018-1-21,17:00,8,0
1075,0007,36.68,4,2018-1-21,21:00,4,0
1076,0007,531.62,6,2018-1-22,0:00,6,1
1077,0007,4.55,8,2018-1-22,8:00,8,0
1078,0007,4.58,8,2018-1-22,12:00,8,0
1079,0007,7.21,8,2018-1-22,17:00,8,0
1080,0007,21.87,7,2018-1-22,18:00,7,0
1081,0007,4.35,8,2018-1-23,8:00,8,0
1082,0007,4.69,8,2018-1-23,12:00,8,0
1083,0007,7.30,8,2018-1-23,17:00,8,0
1084,0007,2.77,8,2018-1-24,8:00,8,0
1085,0007,6.44,8,2018-1-24,12:00,8,0
1086,0007,7.13,8,2018-1-24,17:00,8,0
1087,0007,1.72,8,2018-1-25,8:00,8,0
1088,0007,5.39,8,2018-1-25,12:00,8,0
1089,0007,9.23,8,2018-1-25,17:00,8,0
1090,0007,21.87,7,2018-1-25,18:00,7,0
1091,0007,1.78,8,2018-1-26,8:00,8,0
1092,0007,4.04,8,2018-1-26,12:00,8,0
1093,0007,10.52,8,2018-1-26,17:00,9,0
1094,0007,36.68,4,2018-1-26,21:00,4,0
1095,0007,3.17,8,2018-1-27,8:00,8,0
1096,0007,5.88,8,2018-1-27,12:00,8,0
1097,0007,7.29,8,2018-1-27,17:00,8,0
1098,0007,233.83,3,2018-1-28,0:00,3,1
1099,0007,2.60,8,2018-1-28,8:00,8,0
1100,0007,4.61,8,2018-1-28,12:00,8,0
1101,0007,9.13,8,2018-1-28,17:00,8,0
1102,0007,21.87,7,2018-1-28,18:00,7,0
1103,0007,2.04,8,2018-1-29,8:00,8,0
1104,0007,7.33,8,2018-1-29,12:00,8,0
1105,0007,6.97,8,2018-1-29,17:00,8,0
1106,0007,217.90,2,2018-1-29,19:00,2,0
1107,0007,2.66,8,2018-1-30,8:00,8,0
1108,0007,5.54,8,2018-1-30,12:00,8,0
1109,0007,8.14,8,2018-1-30,17:00,8,0
1110,0007,2.56,8,2018-1-31,8:00,8,0
1111,0007,6.86,8,2018-1-31,12:00,8,0
1112,0007,6.92,8,2018-1-31,17:00,8,0
1113,0007,21.87,7,2018-1-31,18:00,7,0
1114,0007,36.68,4,2018-1-31,21:00,4,0
1115,0007,2.53,8,2018-2-1,8:00,8,0
1116,0007,5.00,8,2018-2-1,12:00,8,0
1117,0007,8.81,8,2018-2-1,17:00,8,0
1118,0007,21.87,7,2018-2-1,18:00,7,0
1119,0007,36.68,4,2018-2-1,21:00,4,0
1120,0007,2.92,8,2018-2-2,8:00,8,0
1121,0007,3.64,8,2018-2-2,12:00,8,0
1122,0007,9.78,8,2018-2-2,17:00,8,0
1123,0007,1.77,8,2018-2-3,8:00,8,0
1124,0007,5.39,8,2018-2-3,12:00,8,0
1125,0007,9.18,8,2018-2-3,17:00,8,0
1126,0007,3.62,8,2018-2-4,8:00,8,0
1127,0007,3.84,8,2018-2-4,12:00,8,0
1128,0007,8.88,8,2018-2-4,17:00,8,0
1129,0007,21.87,7,2018-2-4,18:00,7,0
1130,0007,1.85,8,2018-2-5,8:00,8,0
1131,0007,5.52,8,2018-2-5,12:00,8,0
1132,0007,8.97,8,2018-2-5,17:00,8,0
1133,0007,3.33,8,2018-2-6,8:00,8,0
1134,0007,3.91,8,2018-2-6,12:00,8,0
1135,0007,9.10,8,2018-2-6,17:00,8,0
1136,0007,36.68,4,2018-2-6,21:00,4,0
1137,0007,2.90,8,2018-2-7,8:00,8,0
1138,0007,3.81,8,2018-2-7,12:00,8,0
1139,0007,9.63,8,2018-2-7,17:00,8,0
1140,0007,21.87,7,2018-2-7,18:00,7,0
1141,0007,2.75,8,2018-2-8,8:00,8,0
1142,0007,3.53,8,2018-2-8,12:00,8,0
1143,0007,10.06,8,2018-2-8,17:00,9,0
1144,0007,1.72,8,2018-2-9,8:00,8,0
1145,0007,6.81,8,2018-2-9,12:00,8,0
1146,0007,7.81,8,2018-2-9,17:00,8,0
1147,0007,1.61,8,2018-2-10,8:00,8,0
1148,0007,5.82,8,2018-2-10,12:00,8,0
