1000,0008,3.05,8,2018-1-1,8:00,8,0
1001,0008,4.91,8,2018-1-1,12:00,8,0
1002,0008,9.72,8,2018-1-1,17:00,8,0
1003,0008,25.33,7,2018-1-1,18:00,7,0
1004,0008,42.30,4,2018-1-1,21:00,4,0
1005,0008,4.98,8,2018-1-2,8:00,8,0
1006,0008,4.66,8,2018-1-2,12:00,8,0
1007,0008,8.04,8,2018-1-2,17:00,8,0
1008,0008,3.72,8,2018-1-3,8:00,8,0
1009,0008,3.53,8,2018-1-3,12:00,8,0
1010,0008,10.43,8,2018-1-3,17:00,9,0
1011,0008,2.95,8,2018-1-4,8:00,8,0
1012,0008,5.58,8,2018-1-4,12:00,8,0
1013,0008,9.15,8,2018-1-4,17:00,8,0
1014,0008,25.33,7,2018-1-4,18:00,7,0
1015,0008,3.84,8,2018-1-5,8:00,8,0
1016,0008,6.65,8,2018-1-5,12:00,8,0
1017,0008,7.19,8,2018-1-5,17:00,8,0
1018,0008,2.08,8,2018-1-6,8:00,8,0
1019,0008,4.70,8,2018-1-6,12:00,8,0
1020,0008,10.90,8,2018-1-6,17:00,9,0
1021,0008,42.30,4,2018-1-6,21:00,4,0
1022,0008,3.83,8,2018-1-7,8:00,8,0
1023,0008,4.29,8,2018-1-7,12:00,8,0
1024,0008,9.56,8,2018-1-7,17:00,8,0
1025,0008,25.33,7,2018-1-7,18:00,7,0
1026,0008,2.80,8,2018-1-8,8:00,8,0
1027,0008,6.92,8,2018-1-8,12:00,8,0
1028,0008,7.96,8,2018-1-8,17:00,8,0
1029,0008,4.49,8,2018-1-9,8:00,8,0
1030,0008,4.02,8,2018-1-9,12:00,8,0
1031,0008,9.17,8,2018-1-9,17:00,8,0
1032,0008,2.43,8,2018-1-10,8:00,8,0
1033,0008,4.85,8,2018-1-10,12:00,8,0
1034,0008,10.40,8,2018-1-10,17:00,9,0
1035,0008,25.33,7,2018-1-10,18:00,7,0
1036,0008,3.61,8,2018-1-11,8:00,8,0
1037,0008,5.80,8,2018-1-11,12:00,8,0
1038,0008,8.27,8,2018-1-11,17:00,8,0
1039,0008,42.30,4,2018-1-11,21:00,4,0
1040,0008,1.63,8,2018-1-12,8:00,8,0
1041,0008,4.16,8,2018-1-12,12:00,8,0
1042,0008,11.89,8,2018-1-12,17:00,9,0
1043,0008,2.80,8,2018-1-13,8:00,8,0
1044,0008,4.68,8,2018-1-13,12:00,8,0
1045,0008,10.20,8,2018-1-13,17:00,9,0
1046,0008,25.33,7,2018-1-13,18:00,7,0
1047,0008,1.91,8,2018-1-14,8:00,8,0
1048,0008,7.51,8,2018-1-14,12:00,8,0
1049,0008,8.26,8,2018-1-14,17:00,8,0
1050,0008,4.63,8,2018-1-15,8:00,8,0
1051,0008,7.04,8,2018-1-15,12:00,8,0
1052,0008,6.01,8,2018-1-15,17:00,8,0
1053,0008,2.93,8,2018-1-16,8:00,8,0
1054,0008,6.78,8,2018-1-16,12:00,8,0
1055,0008,7.97,8,2018-1-16,17:00,8,0
1056,0008,25.33,7,2018-1-16,18:00,7,0
1057,0008,42.30,4,2018-1-16,21:00,4,0
1058,0008,3.99,8,2018-1-17,8:00,8,0
1059,0008,6.68,8,2018-1-17,12:00,8,0
1060,0008,7.01,8,2018-1-17,17:00,8,0
1061,0008,420.62,5,2018-1-18,0:00,5,1
1062,0008,3.17,8,2018-1-18,8:00,8,0
1063,0008,6.57,8,2018-1-18,12:00,8,0
1064,0008,7.94,8,2018-1-18,17:00,8,0
1065,0008,569.83,6,2018-1-19,0:00,6,1
1066,0008,2.98,8,2018-1-19,8:00,8,0
1067,0008,6.86,8,2018-1-19,12:00,8,0
1068,0008,7.84,8,2018-1-19,17:00,8,0
1069,0008,25.33,7,2018-1-19,18:00,7,0
1070,0008,1.75,8,2018-1-20,8:00,8,0
1071,0008,6.19,8,2018-1-20,12:00,8,0
1072,0008,9.74,8,2018-1-20,17:00,8,0
1073,0008,4.36,8,2018-1-21,8:00,8,0
1074,0008,5.32,8,2018-1-21,12:00,8,0
1075,0008,8.00,8,2018-1-21,17:00,8,0
1076,0008,42.30,4,2018-1-21,21:00,4,0
1077,0008,2.16,8,2018-1-22,8:00,8,0
1078,0008,4.63,8,2018-1-22,12:00,8,0
1079,0008,10.89,8,2018-1-22,17:00,9,0
1080,0008,25.33,7,2018-1-22,18:00,7,0
1081,0008,254.36,2,2018-1-22,19:00,2,0
1082,0008,2.72,8,2018-1-23,8:00,8,0
1083,0008,4.17,8,2018-1-23,12:00,8,0
1084,0008,10.79,8,2018-1-23,17:00,9,0
1085,0008,4.36,8,2018-1-24,8:00,8,0
1086,0008,4.10,8,2018-1-24,12:00,8,0
1087,0008,9.22,8,2018-1-24,17:00,8,0
1088,0008,3.25,8,2018-1-25,8:00,8,0
1089,0008,4.18,8,2018-1-25,12:00,8,0
1090,0008,10.25,8,2018-1-25,17:00,9,0
1091,0008,25.33,7,2018-1-25,18:00,7,0
1092,0008,270.28,3,2018-1-26,0:00,3,1
1093,0008,2.52,8,2018-1-26,8:00,8,0
1094,0008,4.00,8,2018-1-26,12:00,8,0
1095,0008,11.16,8,2018-1-26,17:00,9,0
1096,0008,42.30,4,2018-1-26,21:00,4,0
1097,0008,3.62,8,2018-1-27,8:00,8,0
1098,0008,4.25,8,2018-1-27,12:00,8,0
1099,0008,9.81,8,2018-1-27,17:00,8,0
1100,0008,4.31,8,2018-1-28,8:00,8,0
1101,0008,3.55,8,2018-1-28,12:00,8,0
1102,0008,9.82,8,2018-1-28,17:00,8,0
1103,0008,25.33,7,2018-1-28,18:00,7,0
1104,0008,3.93,8,2018-1-29,8:00,8,0
1105,0008,4.03,8,2018-1-29,12:00,8,0
1106,0008,9.72,8,2018-1-29,17:00,8,0
1107,0008,2.44,8,2018-1-30,8:00,8,0
1108,0008,7.07,8,2018-1-30,12:00,8,0
1109,0008,8.17,8,2018-1-30,17:00,8,0
1110,0008,2.79,8,2018-1-31,8:00,8,0
1111,0008,6.09,8,2018-1-31,12:00,8,0
1112,0008,8.80,8,2018-1-31,17:00,8,0
1113,0008,25.33,7,2018-1-31,18:00,7,0
1114,0008,42.30,4,2018-1-31,21:00,4,0
1115,0008,4.33,8,2018-2-1,8:00,8,0
1116,0008,4.89,8,2018-2-1,12:00,8,0
1117,0008,8.46,8,2018-2-1,17:00,8,0
1118,0008,25.33,7,2018-2-1,18:00,7,0
1119,0008,42.30,4,2018-2-1,21:00,4,0
1120,0008,2.90,8,2018-2-2,8:00,8,0
1121,0008,4.30,8,2018-2-2,12:00,8,0
1122,0008,10.48,8,2018-2-2,17:00,9,0
1123,0008,2.12,8,2018-2-3,8:00,8,0
1124,0008,7.32,8,2018-2-3,12:00,8,0
1125,0008,8.24,8,2018-2-3,17:00,8,0
1126,0008,4.66,8,2018-2-4,8:00,8,0
1127,0008,4.58,8,2018-2-4,12:00,8,0
1128,0008,8.44,8,2018-2-4,17:00,8,0
1129,0008,25.33,7,2018-2-4,18:00,7,0
1130,0008,3.65,8,2018-2-5,8:00,8,0
1131,0008,3.90,8,2018-2-5,12:00,8,0
1132,0008,10.13,8,2018-2-5,17:00,9,0
1133,0008,3.47,8,2018-2-6,8:00,8,0
1134,0008,5.06,8,2018-2-6,12:00,8,0
1135,0008,9.15,8,2018-2-6,17:00,8,0
1136,0008,42.30,4,2018-2-6,21:00,4,0
1137,0008,2.47,8,2018-2-7,8:00,8,0
1138,0008,6.10,8,2018-2-7,12:00,8,0
1139,0008,9.11,8,2018-2-7,17:00,8,0
1140,0008,25.33,7,2018-2-7,18:00,7,0
1141,0008,3.32,8,2018-2-8,8:00,8,0
1142,0008,5.62,8,2018-2-8,12:00,8,0
1143,0008,8.74,8,2018-2-8,17:00,8,0
1144,0008,2.38,8,2018-2-9,8:00,8,0
1145,0008,4.33,8,2018-2-9,12:00,8,0
1146,0008,10.97,8,2018-2-9,17:00,9,0
1147,0008,3.20,8,2018-2-10,8:00,8,0
1148,0008,8.00,8,2018-2-10,12:00,8,0
1149,0008,6.48,8,2018-2-10,17:00,8,0
1150,0008,25.33,7,2018-2-10,18:00,7,0
1151,0008,4.03,8,2018-2-11,8:00,8,0
1152,0008,4.30,8,2018-2-11,12:00,8,0
1153,0008,9.35,8,2018-2-11,17:00,8,0
1154,0008,42.30,4,2018-2-11,21:00,4,0
1155,0008,2.41,8,2018-2-12,8:00,8,0
1156,0008,5.27,8,2018-2-12,12:00,8,0
1157,0008,10.00,8,2018-2-12,17:00,8,0
1158,0008,1.89,8,2018-2-13,8:00,8,0
1159,0008,7.83,8,2018-2-13,12:00,8,0
1160,0008,7.96,8,2018-2-13,17:00,8,0
1161,0008,25.33,7,2018-2-13,18:00,7,0
1162,0008,3.04,8,2018-2-14,8:00,8,0
1163,0008,6.55,8,2018-2-14,12:00,8,0
1164,0008,8.09,8,2018-2-14,17:00,8,0
1165,0008,4.00,8,2018-2-15,8:00,8,0
1166,0008,4.72,8,2018-2-15,12:00,8,0
1167,0008,8.96,8,2018-2-15,17:00,8,0
1168,0008,1.94,8,2018-2-16,8:00,8,0
1169,0008,6.89,8,2018-2-16,12:00,8,0
1170,0008,8.85,8,2018-2-16,17:00,8,0
1171,0008,25.33,7,2018-2-16,18:00,7,0
1172,0008,42.30,4,2018-2-16,21:00,4,0
1173,0008,2.03,8,2018-2-17,8:00,8,0
1174,0008,5.12,8,2018-2-17,12:00,8,0
