1000,0012,3.27,8,2018-1-1,8:00,8,0
1001,0012,3.91,8,2018-1-1,12:00,8,0
1002,0012,6.44,8,2018-1-1,17:00,8,0
1003,0012,13.41,7,2018-1-1,18:00,7,0
1004,0012,22.19,4,2018-1-1,21:00,4,0
1005,0012,1.88,8,2018-1-2,8:00,8,0
1006,0012,4.56,8,2018-1-2,12:00,8,0
1007,0012,7.18,8,2018-1-2,17:00,8,0
1008,0012,3.38,8,2018-1-3,8:00,8,0
1009,0012,4.26,8,2018-1-3,12:00,8,0
1010,0012,5.98,8,2018-1-3,17:00,8,0
1011,0012,2.54,8,2018-1-4,8:00,8,0
1012,0012,4.11,8,2018-1-4,12:00,8,0
1013,0012,6.97,8,2018-1-4,17:00,8,0
1014,0012,13.41,7,2018-1-4,18:00,7,0
1015,0012,150.50,3,2018-1-5,0:00,3,1
1016,0012,3.00,8,2018-1-5,8:00,8,0
1017,0012,2.82,8,2018-1-5,12:00,8,0
1018,0012,7.80,8,2018-1-5,17:00,8,0
1019,0012,1.88,8,2018-1-6,8:00,8,0
1020,0012,4.89,8,2018-1-6,12:00,8,0
1021,0012,6.85,8,2018-1-6,17:00,8,0
1022,0012,22.19,4,2018-1-6,21:00,4,0
1023,0012,3.66,8,2018-1-7,8:00,8,0
1024,0012,4.64,8,2018-1-7,12:00,8,0
1025,0012,5.32,8,2018-1-7,17:00,8,0
1026,0012,13.41,7,2018-1-7,18:00,7,0
1027,0012,449.98,6,2018-1-8,0:00,6,1
1028,0012,2.44,8,2018-1-8,8:00,8,0
1029,0012,4.91,8,2018-1-8,12:00,8,0
1030,0012,6.27,8,2018-1-8,17:00,8,0
1031,0012,1.75,8,2018-1-9,8:00,8,0
1032,0012,5.41,8,2018-1-9,12:00,8,0
1033,0012,6.46,8,2018-1-9,17:00,8,0
1034,0012,1.39,8,2018-1-10,8:00,8,0
1035,0012,6.02,8,2018-1-10,12:00,8,0
1036,0012,6.21,8,2018-1-10,17:00,8,0
1037,0012,13.41,7,2018-1-10,18:00,7,0
1038,0012,300.05,5,2018-1-11,0:00,5,1
1039,0012,2.18,8,2018-1-11,8:00,8,0
1040,0012,3.96,8,2018-1-11,12:00,8,0
1041,0012,7.48,8,2018-1-11,17:00,8,0
