1000,0011,4.12,8,2018-1-1,8:00,8,0
1001,0011,6.16,8,2018-1-1,12:00,8,0
1002,0011,9.19,8,2018-1-1,17:00,8,0
1003,0011,30.33,7,2018-1-1,18:00,7,0
1004,0011,50.74,4,2018-1-1,21:00,4,0
1005,0011,5.01,8,2018-1-2,8:00,8,0
1006,0011,3.99,8,2018-1-2,12:00,8,0
1007,0011,10.47,8,2018-1-2,17:00,9,0
1008,0011,307.36,2,2018-1-2,19:00,2,0
1009,0011,4.47,8,2018-1-3,8:00,8,0
1010,0011,7.97,8,2018-1-3,12:00,8,0
1011,0011,7.03,8,2018-1-3,17:00,8,0
1012,0011,2.77,8,2018-1-4,8:00,8,0
1013,0011,7.91,8,2018-1-4,12:00,8,0
1014,0011,8.79,8,2018-1-4,17:00,8,0
1015,0011,30.33,7,2018-1-4,18:00,7,0
1016,0011,3.90,8,2018-1-5,8:00,8,0
1017,0011,6.74,8,2018-1-5,12:00,8,0
1018,0011,8.83,8,2018-1-5,17:00,8,0
1019,0011,4.67,8,2018-1-6,8:00,8,0
1020,0011,5.38,8,2018-1-6,12:00,8,0
1021,0011,9.42,8,2018-1-6,17:00,8,0
1022,0011,50.74,4,2018-1-6,21:00,4,0
1023,0011,2.81,8,2018-1-7,8:00,8,0
1024,0011,6.40,8,2018-1-7,12:00,8,0
1025,0011,10.26,8,2018-1-7,17:00,9,0
1026,0011,30.33,7,2018-1-7,18:00,7,0
1027,0011,3.19,8,2018-1-8,8:00,8,0
1028,0011,6.81,8,2018-1-8,12:00,8,0
1029,0011,9.47,8,2018-1-8,17:00,8,0
1030,0011,2.77,8,2018-1-9,8:00,8,0
1031,0011,5.90,8,2018-1-9,12:00,8,0
1032,0011,10.80,8,2018-1-9,17:00,9,0
1033,0011,2.80,8,2018-1-10,8:00,8,0
1034,0011,5.70,8,2018-1-10,12:00,8,0
1035,0011,10.97,8,2018-1-10,17:00,9,0
1036,0011,30.33,7,2018-1-10,18:00,7,0
1037,0011,4.82,8,2018-1-11,8:00,8,0
1038,0011,5.54,8,2018-1-11,12:00,8,0
1039,0011,9.11,8,2018-1-11,17:00,8,0
1040,0011,50.74,4,2018-1-11,21:00,4,0
1041,0011,2.67,8,2018-1-12,8:00,8,0
1042,0011,6.84,8,2018-1-12,12:00,8,0
1043,0011,9.96,8,2018-1-12,17:00,8,0
1044,0011,3.42,8,2018-1-13,8:00,8,0
1045,0011,5.87,8,2018-1-13,12:00,8,0
1046,0011,10.18,8,2018-1-13,17:00,9,0
1047,0011,30.33,7,2018-1-13,18:00,7,0
1048,0011,4.16,8,2018-1-14,8:00,8,0
1049,0011,5.83,8,2018-1-14,12:00,8,0
1050,0011,9.48,8,2018-1-14,17:00,8,0
1051,0011,2.90,8,2018-1-15,8:00,8,0
1052,0011,5.54,8,2018-1-15,12:00,8,0
1053,0011,11.03,8,2018-1-15,17:00,9,0
1054,0011,3.54,8,2018-1-16,8:00,8,0
1055,0011,6.50,8,2018-1-16,12:00,8,0
1056,0011,9.43,8,2018-1-16,17:00,8,0
